vehicle id,vehicle class,CO(g),HC(g),NOx(g),PM2.5_Ele(g),PM2.5_Org(g),Energy(KJ),CO2(g),Fuel(g),TT(s)
1426,1,7.216087095030274,0.047185205886993285,0.13205839048805243,0.002318997842060841,0.01063625875570541,8864.730008292188,630.7078106095472,197.52621886817184,0.310071394376735
1241,1,4.549539991264392,0.033055270347273936,0.09647717631969184,0.00172348331946411,0.00790489435094397,9435.416645028734,671.3110234488133,210.24240688919653,3.640033949614959
1280,1,5.186839268789719,0.035318278575653325,0.10328633166068137,0.0017481508330978285,0.00801802973163912,7934.800676129783,564.5451984908185,176.80529170916998,3.5185181743602816
1206,1,5.000304764492605,0.03632567561132128,0.10430882521441108,0.0019304434039457946,0.008854134042503797,10918.162322760621,776.8054129350681,243.2813315964827,3.8142834533677363
1308,1,5.483782157991049,0.03873286581026967,0.11415532415741671,0.0018848087375556866,0.008644823352190313,7643.118468533898,543.7925927831809,170.30595292164162,3.4884747231253894
1309,1,4.163995711726565,0.030950298914780412,0.09451271840567028,0.0015223778828745886,0.006982508109178338,7728.077016119572,549.8372235232769,172.19902136706264,2.9339118411182064
1218,1,5.460053899952693,0.03980975976631494,0.11305738379170983,0.0020780535050291126,0.009531158413552673,10882.109541805969,774.2403296724474,242.47799415650735,3.948457004022963
1404,1,5.320785363790857,0.03772755919410858,0.11418570676631797,0.0018132133219784497,0.008316448771358355,6862.587190871582,488.2593534537658,152.9139520589294,2.1138112933342854
1444,1,6.598645576549757,0.044587627267685705,0.12757964688326348,0.002178442931898894,0.009991596263782517,7550.852032017592,537.2280203563647,168.2500481934251,1.235762705157933
1330,1,5.749738980318451,0.03959160831395296,0.11491764956012485,0.0019211238225004094,0.008811383626170056,7634.024984585866,543.14560958945,170.1033295486959,3.4979876602922966
1386,1,5.908250048672126,0.039636551523466096,0.11601205577873021,0.0019033777012814484,0.008729989098393818,6887.266301604527,490.0152228151761,153.46385841802558,2.9869806327603254
1499,1,1.2036318839189977,0.011182297335636164,0.04746793573288516,0.0007121699099774326,0.0032664331017882215,12775.241577106899,908.932887775834,284.66125439888623,0.04529718430211255
1458,1,7.428393268924343,0.04858670074778796,0.13990331568519296,0.002383348830025917,0.010931411705861998,7889.73926734372,561.3391693751013,175.80122168156583,1.3710340376020034
1506,1,2.9627693036884533,0.023837781633353518,0.079944399623586,0.0010980930452373656,0.005036491458493445,7490.233640437594,532.915143017048,166.89933342670275,0.12192934077109036
1448,1,3.8523357307301,0.025902582136353772,0.08757833116677814,0.0010915412105933185,0.0050064434399504105,5152.4746903462465,366.58826927971256,114.80878069714633,3.4576967355213646
1424,1,5.458699468011781,0.036741645397862205,0.11221513769058807,0.0017272788781065292,0.007922299418140105,6917.671362911464,492.178482118024,154.14135189969028,2.5585929682132673
1432,1,5.693224134003007,0.038513258096078355,0.1164294307705544,0.001832132238068255,0.008403217804509899,7028.787330084515,500.08416094972756,156.61726677016463,2.9312187989201584
1385,1,5.646303982111806,0.038729290590107886,0.11238030286181581,0.0018659101144912458,0.008558141060333604,7028.836354131544,500.0876489078108,156.61835913521892,3.4956978273906745
1543,1,1.8506741327515221,0.01508698343485689,0.033960376964347706,0.00215481627182583,0.009883263362587234,29298.99425306048,2084.564843179532,652.8478077048626,0.0017697061770540114
1403,2,6.336411280605458,0.05199869977811011,0.11183988553465382,0.0016361278465071923,0.022424579300590688,9380.420735727386,667.3981745144097,209.0169737456492,3.178997815545789
1407,1,5.6781642574816305,0.03951466174243856,0.11638958306834139,0.0018793168852336885,0.008619632967674012,7238.812233441763,515.0270127691142,161.29709627178167,3.2277866630371292
1548,1,1.0002168691509137,0.010502206284017176,0.033177502079133725,0.0006428067610310431,0.002948294187761951,11420.070163696017,812.5151520727828,254.46497262643058,0.07727870646587837
1552,1,1.4126040072430093,0.01628759924889089,0.06257048131643733,0.0010701943147970806,0.004908543167292779,14986.722164736479,1066.2753084919113,333.9380397958758,0.015075320434010431
1557,1,1.374721088661876,0.010393466327312502,0.07516474791866284,0.0007483313969204362,0.003432286387446489,11243.122137894914,799.925653756738,250.5221706538148,0.009577734508988519
1558,1,1.4807876289465616,0.011810370791816972,0.07804036811033768,0.0006885680569760091,0.0031581773315025093,13525.056406808957,962.280713270705,301.36882338341627,0.01564491524076643
1560,1,8.156479422160714,0.051726988724018895,0.15723066018803689,0.0026035217249146857,0.011941248833786947,11519.646253364775,819.5997916169537,256.68375292003685,0.03503391481640977
1392,1,5.279754684787048,0.037254272463067395,0.11155482560192372,0.001793169057178309,0.008224511242798807,7205.646267511735,512.6673206259227,160.5580835960276,3.5476359357446436
1413,1,5.60707148542164,0.04050609662330735,0.12184266697825379,0.00190812084568922,0.008751746832759469,8077.168447127146,574.6743806606197,179.97756739780314,3.1374237524911655
1541,1,6.617070769650767,0.04523461992604605,0.131640613493683,0.002210643631932524,0.010139289552235657,7567.401309779333,538.4054683726076,168.6188035039667,1.234388373505836
1582,2,0.5585299509951658,0.0035083691370956555,0.031909533842562676,0.0002765030693146302,0.0037897155569575048,8734.638608426396,621.452067750412,194.62748849092443,0.02625300373375286
1581,1,5.379000229996372,0.043474667989151644,0.13587147332694968,0.0022891342380375384,0.010499307050563013,11085.722869502344,788.7270106893568,247.01495925680314,0.07037985637181622
1592,1,0.7237213859890412,0.0072837703673761175,0.03552496391320756,0.00047078221319754246,0.002159284668435444,6726.619832801165,478.5855478413606,149.88429202849883,0.05853943549145087
1594,1,7.973982501189207,0.050874592934254205,0.1484648335873614,0.002601942661022383,0.01193400564140543,10114.687395014576,719.6397787312026,225.37809433899932,0.03493732404278638
1466,1,5.868908041945106,0.04141913882540515,0.12425177677468863,0.001984929298503832,0.009104035367649501,7475.621650362927,531.8755291685313,166.57374527141727,3.398992919113552
1632,1,0.8985224299162935,0.005727810524762214,0.014667280995191767,0.0007234761873912485,0.0033182925244423516,11137.528383716675,792.4128694603701,248.1693032082705,0.003539412354108023
1628,1,4.515541404584621,0.02923564030587478,0.0887666699959978,0.001396961622933069,0.006407272895568768,6063.832677630709,431.42956735341687,135.1158963211383,0.1454564972356295
1634,1,0.8866140292677478,0.007778930971577685,0.0406508887783344,0.00048047153386624467,0.0022037260663591873,8117.562391655168,577.5483290286178,180.87763577305353,0.051824373258381
1613,1,3.2519929111892854,0.024145858776224337,0.07333268575999133,0.001265593345976276,0.005804746515132502,9403.16594665308,669.0164507485073,209.5237884389643,0.6397952982263867
1642,1,3.0002413644233354,0.023517683309337734,0.07629767479625865,0.0011586690935024549,0.005314329909678251,7510.102019646346,534.3287384667101,167.34204581980148,0.6029679186097894
1644,1,3.6076777853694635,0.027943879908160742,0.09014037511211918,0.0013434304342879397,0.006161753817300729,8984.148402106503,639.2041904915146,200.18713056756977,0.5282678550192647
1672,1,4.866949609533743,0.03518328066788547,0.10879645320924411,0.0017287593564977726,0.00792909258511002,7435.881151335294,529.0480721362788,165.68823713722549,0.19962252366615038
1678,1,5.856034351566595,0.03801167538883845,0.12277150410881078,0.001941069368449912,0.008902862393185997,9711.766687156569,690.9727762205546,216.40011037089187,0.05069350570901571
1680,1,0.725231659816183,0.009832889067008585,0.04213528884364054,0.0005652111302089143,0.0025923900910008032,7822.874389539741,556.5818670483206,174.31132108922407,0.047654350745868664
1683,1,6.362119783042058,0.04052875416819674,0.11472506649568825,0.0020413063783020807,0.00936260470082061,7225.473008375194,514.0779535773916,160.9998681885558,0.0864705980491539
